target_sku,section_name,category_name,question_tr,answer_tr,question_en,answer_en,url,article_id
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,Q²M Iron REDEFINED boyama veya kaplamama zarar verir/değiştirir mi?,Hayır — Q²M Iron REDEFINED'i kurumaya bırakmayın.,Will Q²M Iron REDEFINED will damage/alter my paint work or coating ?,No - do not let Q²M Iron REDEFINED dry out.,https://gyeon.zendesk.com/hc/en-us/articles/360000961137-Will-Q-M-Iron-REDEFINED-will-damage-alter-my-paint-work-or-coating,360000961137
Q2M-BGYA1000M,Q²M Bug & Grime,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000959777-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000959777
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,Ürünün kuruması ne kadar sürer?,Uygulandıktan sonra temizleyici kalıntısını çıkardığınızdan emin olun. Kuruma süresi gerekmez.,How long the product needs to dry ?,Once applied make sure to remove any residue from the cleaner. No drying time required.,https://gyeon.zendesk.com/hc/en-us/articles/360000945778-How-long-the-product-needs-to-dry,360000945778
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,Q²M LeatherCleaner Strong'un pH seviyesi nedir?,Q²M LeatherCleaner Strong pH 10'dur.,What PH level is Q²M LeatherCleaner Strong ?,Q²M LeatherCleaner Strong is ph10,https://gyeon.zendesk.com/hc/en-us/articles/360000945518-What-PH-level-is-Q-M-LeatherCleaner-Strong,360000945518
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,Üzerine ek kaplama uygulayabilir miyim?,Hayır.,Can I top it off with an additional coating ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000942818-Can-I-top-it-off-with-an-additional-coating,360000942818
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/5741584497041-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,5741584497041
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360003986238-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360003986238
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000982537-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000982537
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000982257-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000982257
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000961257-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000961257
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000961117-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000961117
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000945598-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000945598
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000934557-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000934557
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Pompayı kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Lütfen donmasına izin vermeyin ve güneş ışığına maruz bırakmayın. Açıldıktan sonra 'kullanılabilir' raf ömrü 3 yıldır.",How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000934117-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000934117
Q2M-BL,Q²M Wheel Brush,Q²M Accessories Collection,Bu ürün nedir?,"Tüm jantlarınızı, özellikle ulaşılması zor yerleri temizlemek için nihai çözümdür.",What is it ?,"It's the ultimate solution for cleaning all of your wheels, especially those hard-to-reach places.",https://gyeon.zendesk.com/hc/en-us/articles/360001013298-What-is-it,360001013298
Q2M-SEP1010C,Q²M Suede EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın.",How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001004397-How-to-wash-maintain-the-product,360001004397
Q2M-SEP1010C,Q²M Suede EVO,Q²M Accessories Collection,Nasıl kullanılır?,Foam aplikatörümüzle kullanmanızı öneririz.,How to use it ?,Recommended using it with our foam applicator.,https://gyeon.zendesk.com/hc/en-us/articles/360001004337-How-to-use-it,360001004337
Q2M-SEP1010C,Q²M Suede EVO,Q²M Accessories Collection,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden kaplama uygulamak için mükemmel, kenarsız ultra-yumuşak bir süettir.",What is it ?,It's an edgeless ultra-soft suede perfect to apply a coating without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001004077-What-is-it,360001004077
Q2M-PWE4040C,Q²M PolishWipe EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın.",How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001012478-How-to-wash-maintain-the-product,360001012478
Q2M-PWE4040C,Q²M PolishWipe EVO,Q²M Accessories Collection,Nasıl kullanılır?,Üründen kalan fazlayı çıkarmak için aracınızın yüzeyini havlu ile silin/parlatın.,How to use it ?,Wipe/Buff the surface of your vehicle with the towel to remove the remaining excess of product.,https://gyeon.zendesk.com/hc/en-us/articles/360001012358-How-to-use-it,360001012358
Q2M-PWE4040C,Q²M PolishWipe EVO,Q²M Accessories Collection,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden cila kalıntılarını çıkarmak için mükemmel, kenarsız yumuşak ve etkili bir mikrofiberdir.",What is it ?,It's an edgeless soft and effective microfibre perfect for removing excess of polishes without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001003677-What-is-it,360001003677
Q2M-BWE4040,Q²M BaldWipe EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın.",How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001012178-How-to-wash-maintain-the-product,360001012178
Q2M-BWE4040,Q²M BaldWipe EVO,Q²M Accessories Collection,Nasıl kullanılır?,Üründen kalan fazlayı çıkarmak için aracınızın yüzeyini havlu ile silin/parlatın.,How to use it ?,Wipe/Buff the surface of your vehicle with the towel to remove the remaining excess of product.,https://gyeon.zendesk.com/hc/en-us/articles/360001011998-How-to-use-it,360001011998
Q2M-BWE4040,Q²M BaldWipe EVO,Q²M Accessories Collection,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden kaplama veya sealant kalıntısını çıkarmak için mükemmel, kenarsız yumuşak ve etkili bir mikrofiberdir.",What is it ?,It's an edgeless soft and effective microfibre perfect for removing excess of coating or sealant without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001003417-What-is-it,360001003417
Q2M-SWE4040C,Q²M SoftWipe EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın.",How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001003357-How-to-wash-maintain-the-product,360001003357
Q2M-SWE4040C,Q²M SoftWipe EVO,Q²M Accessories Collection,Nasıl kullanılır?,Üründen kalan fazlayı çıkarmak için aracınızın yüzeyini havlu ile silin/parlatın.,How to use it ?,Wipe/Buff the surface of your vehicle with the towel to remove the remaining excess of product.,https://gyeon.zendesk.com/hc/en-us/articles/360001003277-How-to-use-it,360001003277
Q2M-SWE4040C,Q²M SoftWipe EVO,Q²M Accessories Collection,Bu ürün nedir?,"Boyanızın bitişine zarar vermeden kaplama veya sealant kalıntısını çıkarmak için mükemmel, ultra-yumuşak bir bitiş mikrofiberidir.",What is it ?,It's an ultra-soft finishing microfibre perfect for removing excess of coating or sealant without damaging the finish of your paint.,https://gyeon.zendesk.com/hc/en-us/articles/360001011838-What-is-it,360001011838
Q2M-WD4060C,Q²M WaffleDryer EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın.",How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001003037-How-to-wash-maintain-the-product,360001003037
Q2M-WD4060C,Q²M WaffleDryer EVO,Q²M Accessories Collection,Nasıl kullanılır?,Yıkama işleminizden sonra kalan suyu çıkarmak için aracınızın ıslak yüzeyini havlu ile silin.,How to use it ?,Wipe the surface of your wet vehicle with the towel to remove the remaining water after your wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360001011478-How-to-use-it,360001011478
Q2M-WD4060C,Q²M WaffleDryer EVO,Q²M Accessories Collection,Bu ürün nedir?,Yıkama rutininizden sonra aracınızın kurutma sürecini güvenli ve etkili şekilde tamamlamak üzere tasarlanmış emici bir kurulama klasik mikrofiberidir.,What is it ?,It's an absorbent drying classic microfibre design to safely and effectively finish the drying process of your vehicle after your wash routine.,https://gyeon.zendesk.com/hc/en-us/articles/360001002957-What-is-it,360001002957
Q2M-SODE6080C,Q²M SoftDryer EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın.",How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001011458-How-to-wash-maintain-the-product,360001011458
Q2M-SODE6080C,Q²M SoftDryer EVO,Q²M Accessories Collection,Nasıl kullanılır?,Yıkama işleminizden sonra kalan suyu çıkarmak için aracınızın ıslak yüzeyini havlu ile silin.,How to use it ?,Wipe the surface of your wet vehicle with the towel to remove the remaining water after your wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360001002937-How-to-use-it,360001002937
Q2M-SODE6080C,Q²M SoftDryer EVO,Q²M Accessories Collection,Bu ürün nedir?,Yıkama rutininizden sonra aracınızın kurutma sürecini güvenli ve etkili şekilde tamamlamak üzere tasarlanmış emici bir kurulama ultra-yumuşak mikrofiberidir.,What is it ?,It's an absorbent drying ultra-soft microfibre design to safely and effectively finish the drying process of your vehicle after your wash routine.,https://gyeon.zendesk.com/hc/en-us/articles/360001011398-What-is-it,360001011398
Q2M-SDE7090C,Q²M SilkDryer EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,"Çamaşır makinesinde, en fazla 30 °C'de Q²M TowelWash deterjanı eklenerek yıkanabilir. Tumble dry yapmayın. Ütülemeyin. Çamaşır suyu kullanmayın.",How to wash/maintain the product ?,"It can be Machine washed, at maximum 30’C with added Q²M TowelWash as detergent. Do not tumble dry. Do not iron. Do not bleach.",https://gyeon.zendesk.com/hc/en-us/articles/360001011378-How-to-wash-maintain-the-product,360001011378
Q2M-SDE7090C,Q²M SilkDryer EVO,Q²M Accessories Collection,Nasıl kullanılır?,Yıkama işleminizden sonra kalan suyu çıkarmak için aracınızın ıslak yüzeyini havlu ile silin.,How to use it ?,Wipe the surface of your wet vehicle with the towel to remove the remaining water after your wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360001011358-How-to-use-it,360001011358
Q2M-SDE7090C,Q²M SilkDryer EVO,Q²M Accessories Collection,Bu ürün nedir?,Yıkama rutininizden sonra aracınızı güvenli ve etkili şekilde kurutmak üzere tasarlanmış emici bir kurulama mikrofiberidir.,What is it ?,It's an absorbent drying microfibre design to safely and effectively dry your vehicle after your wash routine.,https://gyeon.zendesk.com/hc/en-us/articles/360001011318-What-is-it,360001011318
Q2M-STE,Q²M Smoothie EVO,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,Q²M Smoothie yalnızca elde (30 °C) Q²M TowelWash deterjanı eklenerek yıkanmalıdır.,How to wash/maintain the product ?,"Q²M Smoothie must be wash by hand only (30℃), with added Q²M TowelWash as detergent.",https://gyeon.zendesk.com/hc/en-us/articles/360001002557-How-to-wash-maintain-the-product,360001002557
Q2M-STE,Q²M Smoothie EVO,Q²M Accessories Collection,Nasıl kullanılır?,"Yıkama eldivenini Yıkama kovanıza batırın ve yanal hareketle panel paneline çalışın, eldiveni durulama kovanızda temizleyin — tamamlanana kadar tekrarlayın.",How to use it ?,"Soak the washmitt into your Wash bucket and work panel by panel in lateral motion, clean the washmitt in your rinse bucket - repeat till completion.",https://gyeon.zendesk.com/hc/en-us/articles/360001011098-How-to-use-it,360001011098
Q2M-STE,Q²M Smoothie EVO,Q²M Accessories Collection,Bu ürün nedir?,Yüksek emici kirletici kapasitesine sahip kaliteli bir eldiven yıkama mit'idir.,What is it ?,It's a quality glove washmitt with high absorbent pollutant capabilities.,https://gyeon.zendesk.com/hc/en-us/articles/360001002477-What-is-it,360001002477
Q2M-MFAE,Q²M MF Applicator EVO 2-pack,Q²M Accessories Collection,Bu ürünün uygulaması nedir?,"Q²M MF Applicator, kaplama uygulama sürecine yardımcı olmak üzere tasarlanmıştır.",What’s the application of this product?,Q²M MF Applicator is designed to help the coating applications process.,https://gyeon.zendesk.com/hc/en-us/articles/360000971538-What-s-the-application-of-this-product,360000971538
Q2M-BL,Q²M Wheel Brush,Q²M Accessories Collection,Nasıl kullanılır?,Fırçayı yıkama solüsyonunuza batırın ve jantlarınızın iç ve dış kısmını güvenle fırçalayın.,How to use it ?,Soak the brush in your wash solution and safely brush the inner and outer part of your wheels.,https://gyeon.zendesk.com/hc/en-us/articles/360001013418-How-to-use-it,360001013418
Q2M-BL,Q²M Wheel Brush,Q²M Accessories Collection,Ürün nasıl yıkanır/bakım görür?,Her kullanımdan sonra fırçayı durulayın.,How to wash/maintain the product ?,Rinse the brush after every use.,https://gyeon.zendesk.com/hc/en-us/articles/360001013618-How-to-wash-maintain-the-product,360001013618
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Üründen biraz cam/boya üzerine sıktım — nasıl temizlerim?,Q²R Degrease ve Q²M BaldWipe ile birden fazla kez silin.,I sprayed some of product on windows/paint - how to remove ?,Wipe multiple time with Q²R Degrease and Q²M BaldWipe,https://gyeon.zendesk.com/hc/en-us/articles/360001038837-I-sprayed-some-of-product-on-windows-paint-how-to-remove,360001038837
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Ürünü kullandığım yüzey yapışkan — bu normal mi?,"Hayır, yapışkan olmamalı. Q²R FabricCoat hızlı kuruyacak şekilde formüle edilmiştir. Çok yavaş kurursa (ürünü aşırı uyguladıysanız) yapışkan/tutucu olabilir. Bu durumda tekstili sıcak suya batırılmış kısa tüylü mikrofiber bezle temizleyin.",The surface where I used the product is sticky - is that normal? ,"No, it should not become sticky. Q²R FabricCoat has a formula designed to dry quickly. Once it dries very slowly (because you have overapplied the product), it might become sticky/grabby. In such case, clean the textile with a low pile microfibre soaked with hot water.",https://gyeon.zendesk.com/hc/en-us/articles/360001038817-The-surface-where-I-used-the-product-is-sticky-is-that-normal,360001038817
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Su artık boncuklanmıyor — ne yapmalıyım?,Boncuklanma korumanın tek göstergesi değildir. Q²R FabricCoat boncuklanmasa bile yüzeyi UV ışınlarına ve renk değişikliğine karşı korur.,Water does not bead anymore – what to do ?,"Beading is not the only factor to judge protection. Even if Q²R FabricCoat does not bead, it will protect the surface against UV rays and colour change.",https://gyeon.zendesk.com/hc/en-us/articles/360001038797-Water-does-not-bead-anymore-what-to-do,360001038797
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Bu ürünle kaplı bir araç nasıl bakım görür?,"Yalnızca normal, pH nötr şampuanlar kullanın. Tekrar kaplama yapmayı planlamıyorsanız tekstile özel temizleyicileri kullanmayın.",How to maintain a vehicle coated with that product ?,"Use only regular, ph-neutral shampoos. Do not use textile specific cleaners unless you intend to recoat.",https://gyeon.zendesk.com/hc/en-us/articles/360001038677-How-to-maintain-a-vehicle-coated-with-that-product,360001038677
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Ürünün kuruması/kürlenmesi ne kadar sürer?,Tamamen kuruyana kadar yüzeye dokunmayın. En az 12 saat dış etkilere maruz bırakmayın.,How long does the product need to dry/cure ?,Do not touch the surface until it fully dries. Do not expose to the elements for at least 12 hours.,https://gyeon.zendesk.com/hc/en-us/articles/360001048038-How-long-does-the-product-need-to-dry-cure,360001048038
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Birden fazla kat uygulayabilir miyim?,Evet.,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360001048018-Can-I-apply-multiple-layers,360001048018
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Ne kadar dayanır?,Q²R FabricCoat 3 aya kadar dayanır.,How long will it last ?,Q²R FabricCoat last up to 3 months,https://gyeon.zendesk.com/hc/en-us/articles/360001047998-How-long-will-it-last,360001047998
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Nereye uygulanır?,"Bu kaplama, açılır soft top'lar ve Alcantara dahil her tür kumaş için tasarlanmıştır.",Where to apply ?,"This coating is designed for all types of fabrics, including convertible soft tops and Alcantara.",https://gyeon.zendesk.com/hc/en-us/articles/360001047978-Where-to-apply,360001047978
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Nasıl uygulanır?,Q²R FabricCoat'u yalnızca temiz ve tamamen kuru bir yüzeye uygulayın. Zor çıkan overspray'i önlemek için çevredeki elemanları maskeleyin. Ürünü her zaman Q²M LeatherBrush ile silerek eşit bir bitiş oluşturun ve emilimi destekleyin. Aşırı dozdan kaçının. 1 kalın kat yerine 2 ince kat uygulamanızı öneririz.,How to apply ?,Apply Q²R FabricCoat only on a clean and completely dry surface. Mask the elements around to avoid hardly removable overspray. Always wipe the product with Q²M LeatherBrush to create an even finish and agitate the absorption. Do not overdose. We recommend to apply 2 thin layers instead of 1 thick.,https://gyeon.zendesk.com/hc/en-us/articles/360001047958-How-to-apply,360001047958
Q2-FCNA400M,Q²R FabricCoat,Q²R Collection,Bu ürün nedir?,"Q²R FabricCoat, gelişmiş kuvars bazlı, yüksek hidrofobiklik özelliği olan bir kumaş koruyucudur.",What is it ?,"Q²R FabricCoat is an advanced quartz-based, highly hydrophobic fabric protectant.",https://gyeon.zendesk.com/hc/en-us/articles/360001047918-What-is-it,360001047918
Q2M-TRC500M,Q²R VinylCleaner,Q²R Collection,Solüsyonu agite etmem gerekir mi?,Bu solüsyon mikrofiber veya fırça yardımıyla silme hareketi gerektirir.,Do I need to agitate the solution ?,This solution requires swiping motion with aid of a microfibre or a brush.,https://gyeon.zendesk.com/hc/en-us/articles/360001038257-Do-I-need-to-agitate-the-solution,360001038257
Q2M-TRC500M,Q²R VinylCleaner,Q²R Collection,Q²R VinylCleaner boyama veya kaplamama zarar verir/değiştirir mi?,Hayır.,Will Q²R VinylCleaner will damage/alter my paint work or coating ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360001038237-Will-Q-R-VinylCleaner-will-damage-alter-my-paint-work-or-coating,360001038237
Q2M-TRC500M,Q²R VinylCleaner,Q²R Collection,Açıldıktan sonra ürün nasıl saklanır? Raf ömrü ne kadardır?,"Sprey başlığını kapalı konumda sabitleyin. Kuru, karanlık ve serin bir yerde saklayın. Donmasına izin vermeyin, güneş ışığına maruz bırakmayın.",How to store the product after use? What is the shelf life once opened?,"Secure the sprayer in a closed position. Store it in a dry, dark and cool place. Do not allow to freeze, do not expose to sunlight.",https://gyeon.zendesk.com/hc/en-us/articles/360001047618-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360001047618
Q2M-TRC500M,Q²R VinylCleaner,Q²R Collection,Nereye uygulanır?,"Bu solüsyon, deniz aracınızın her plastik yüzeyine uygulanmak üzere tasarlanmıştır.",Where to apply ?,This solution is designed to be applied on every plastic surface of your seacraft,https://gyeon.zendesk.com/hc/en-us/articles/360001047438-Where-to-apply,360001047438
Q2M-TRC500M,Q²R VinylCleaner,Q²R Collection,Nasıl kullanılır?,İç trim için günlük silim olarak Q²M BaldWipe üzerine kullanın. Kauçuk veya dış trim için temizliği artırmak adına fırça ile agite edip bekletin.,How to use it ?,Use on the Q²M BaldWipe for a daily wipe on interior trim. Agitate with a brush and let dwell on rubber or exterior trim to enhance the cleaning,https://gyeon.zendesk.com/hc/en-us/articles/360001047298-How-to-use-it,360001047298
Q2M-TRC500M,Q²R VinylCleaner,Q²R Collection,Bu ürün nedir?,Q²R VinylCleaner bir bakım ve plastik temizleyicidir.,What is it ?,Q²R VinylCleaner is maintenance and plastic cleaner.,https://gyeon.zendesk.com/hc/en-us/articles/360001047258-What-is-it,360001047258
